name,log2FC,pvalue,Status
peak31412,0.811995626,0.184414196,Stable
peak10101,0.811998383,0.121455637,Stable
peak3765,0.812053004,0.231865128,Stable
peak22305,0.812053004,0.231865128,Stable
peak46943,0.812053004,0.231865128,Stable
peak69540,0.812152092,0.231560484,Stable
peak33596,0.812298414,0.11152748,Stable
peak15165,0.812314474,0.123627448,Stable
peak2947,0.812377542,0.182389713,Stable
peak43983,0.812389371,0.108843344,Stable
peak58227,0.812399727,0.163717386,Stable
peak36656,0.812429914,0.157990761,Stable
peak7735,0.812536506,0.143585797,Stable
peak59069,0.812681904,0.218547262,Stable
peak48031,0.81283087,0.128947367,Stable
peak36096,0.812922393,0.108636216,Stable
peak13327,0.813077999,0.179163203,Stable
peak30566,0.813271086,0.146703777,Stable
peak48342,0.813382701,0.183175972,Stable
peak33952,0.813524042,0.141296999,Stable
peak59460,0.813604471,0.110900746,Stable
peak12768,0.813667713,0.122833629,Stable
peak50075,0.813669003,0.168369797,Stable
peak24547,0.81378961,0.161382221,Stable
peak19480,0.81383651,0.124746853,Stable
peak12904,0.813890889,0.200673416,Stable
peak8311,0.813975411,0.161892035,Stable
peak57905,0.814177491,0.163659798,Stable
peak62381,0.814369072,0.165532962,Stable
peak35962,0.81437913,0.149710236,Stable
peak31333,0.814415603,0.17087345,Stable
peak32760,0.814429104,0.189378434,Stable
peak54918,0.814526686,0.096472511,Stable
peak37175,0.814649694,0.115934228,Stable
peak52619,0.81472954,0.15978987,Stable
peak21845,0.814938587,0.166008899,Stable
peak66142,0.814965143,0.167027551,Stable
peak18973,0.815036092,0.143433554,Stable
peak37507,0.815058522,0.168981257,Stable
peak43897,0.815107772,0.211610232,Stable
peak20279,0.81512122,0.164035155,Stable
peak58768,0.815177219,0.113000642,Stable
peak5012,0.815311632,0.147968287,Stable
peak74935,0.815383292,0.130945706,Stable
peak66,0.815449577,0.079803448,Stable
peak26956,0.815527327,0.217776553,Stable
peak43888,0.815554298,0.468156648,Stable
peak20833,0.815555946,0.117861527,Stable
peak55027,0.81560516,0.17875453,Stable
peak53864,0.815690603,0.139309821,Stable
peak58182,0.815720114,0.106184722,Stable
peak67553,0.815768916,0.135056332,Stable
peak21605,0.815816482,0.184254859,Stable
peak45789,0.815933154,0.205694217,Stable
peak31967,0.815952159,0.1046911,Stable
peak33006,0.815984015,0.160129991,Stable
peak11715,0.816116713,0.173889817,Stable
peak67678,0.816116713,0.173889817,Stable
peak43091,0.816319745,0.174805328,Stable
peak19917,0.816417738,0.167229193,Stable
peak18024,0.816454853,0.210835111,Stable
peak72639,0.81650022,0.24808346,Stable
peak8513,0.816711203,0.071294525,Stable
peak59773,0.816778998,0.17604194,Stable
peak27640,0.816961074,0.120194737,Stable
peak47648,0.816983878,0.127215105,Stable
peak60559,0.817177875,0.213635403,Stable
peak23388,0.817410037,0.269541361,Stable
peak66176,0.8174744,0.064517061,Stable
peak39715,0.817490271,0.20646779,Stable
peak5614,0.817559935,0.14506236,Stable
peak61625,0.81762419,0.290352915,Stable
peak62064,0.817705487,0.160311914,Stable
peak63566,0.817712278,0.110916705,Stable
peak24662,0.817733454,0.284760378,Stable
peak71984,0.817733454,0.284760378,Stable
peak58144,0.81783039,0.200995647,Stable
peak15159,0.817851914,0.143708777,Stable
peak27366,0.818005136,0.221656414,Stable
peak44782,0.818024034,0.199119046,Stable
peak30208,0.818025972,0.241048847,Stable
peak56520,0.818082541,0.20161508,Stable
peak48978,0.818241029,0.126870079,Stable
peak48317,0.818366223,0.169008498,Stable
peak42142,0.818381669,0.122217219,Stable
peak46673,0.818434621,0.123836841,Stable
peak22615,0.818471617,0.187312816,Stable
peak47359,0.818510079,0.245477671,Stable
peak58221,0.818515258,0.152129888,Stable
peak13835,0.818610941,0.167036908,Stable
peak34,0.818631487,0.162385413,Stable
peak67850,0.81872487,0.136140615,Stable
peak49172,0.818736682,0.190586498,Stable
peak67970,0.818748508,0.161085461,Stable
peak27415,0.818753255,0.197603067,Stable
peak50301,0.818786954,0.251939838,Stable
peak54709,0.818811738,0.164090114,Stable
peak60435,0.818811738,0.164090114,Stable
peak28605,0.819053413,0.213013528,Stable
peak15890,0.819203979,0.19866686,Stable
peak48961,0.819268113,0.129798899,Stable
peak65936,0.819268113,0.129798899,Stable
peak69241,0.819268113,0.129798899,Stable
peak57988,0.819491502,0.201897384,Stable
peak2110,0.819619472,0.074488074,Stable
peak60960,0.819683931,0.164981633,Stable
peak57885,0.819689778,0.163497978,Stable
peak59388,0.819809583,0.147242054,Stable
peak2452,0.819817601,0.201607651,Stable
peak21488,0.819817601,0.201607651,Stable
peak60965,0.819865672,0.173841669,Stable
peak72806,0.819931924,0.124042246,Stable
peak27556,0.819965721,0.148534263,Stable
peak37518,0.81997735,0.195967514,Stable
peak40575,0.820077734,0.117378651,Stable
peak1491,0.820116926,0.174727937,Stable
peak8180,0.820227319,0.11361081,Stable
peak55018,0.820230238,0.192652361,Stable
peak63205,0.820252637,0.128978868,Stable
peak4098,0.820273257,0.147023748,Stable
peak17012,0.820293838,0.25551542,Stable
peak22135,0.820324631,0.188312257,Stable
peak53395,0.820350342,0.180597116,Stable
peak43474,0.820514613,0.189826328,Stable
peak33911,0.820611681,0.117602251,Stable
peak19596,0.820613102,0.191177297,Stable
peak67590,0.820613102,0.191177297,Stable
peak9051,0.820649936,0.203542115,Stable
peak8184,0.820713529,0.131273226,Stable
peak24587,0.820713529,0.131273226,Stable
peak34014,0.82073507,0.163996766,Stable
peak39652,0.82073507,0.163996766,Stable
peak57416,0.820825087,0.170364525,Stable
peak6877,0.820832082,0.368796302,Stable
peak3849,0.821002241,0.124686831,Stable
peak69821,0.821109839,0.239533526,Stable
peak38402,0.821173383,0.15396956,Stable
peak45761,0.821300633,0.115287852,Stable
peak18006,0.821329659,0.12450014,Stable
peak32120,0.821445825,0.163895794,Stable
peak64992,0.821467485,0.215648306,Stable
peak38759,0.821476044,0.14765992,Stable
peak72543,0.821555303,0.189654678,Stable
peak50944,0.821645485,0.116595178,Stable
peak20037,0.821657514,0.203570586,Stable
peak3361,0.821700994,0.145288525,Stable
peak69849,0.821797546,0.101375827,Stable
peak52836,0.82184475,0.169610436,Stable
peak23688,0.82191252,0.080284908,Stable
peak59244,0.821966738,0.135571495,Stable
peak28116,0.82212223,0.193775134,Stable
peak11760,0.822167507,0.175780072,Stable
peak57782,0.822223327,0.214361973,Stable
peak9354,0.822223841,0.106488059,Stable
peak71971,0.822317607,0.165542294,Stable
peak3946,0.822422014,0.182843968,Stable
peak28922,0.822518453,0.20256632,Stable
peak69367,0.82253815,0.220807392,Stable
peak62475,0.822583598,0.273516122,Stable
peak69928,0.822631518,0.153787847,Stable
peak65412,0.822724035,0.152685657,Stable
peak37718,0.822731813,0.239142248,Stable
peak42705,0.822870994,0.101768677,Stable
peak58868,0.822876173,0.151647778,Stable
peak31794,0.822995915,0.121706629,Stable
peak57243,0.82306397,0.148094242,Stable
peak14312,0.82311584,0.279800403,Stable
peak40413,0.823116481,0.118951706,Stable
peak2097,0.823120008,0.231261736,Stable
peak63516,0.823239652,0.101453282,Stable
peak43410,0.823385821,0.118448793,Stable
peak75239,0.823478954,0.168000926,Stable
peak56812,0.823524505,0.137210718,Stable
peak40195,0.823718467,0.171996018,Stable
peak33907,0.82377628,0.109397008,Stable
peak68941,0.823798505,0.209847541,Stable
peak72566,0.823960159,0.172865732,Stable
peak3902,0.823978543,0.083849357,Stable
peak45909,0.824081562,0.199579277,Stable
peak22584,0.824135966,0.194611488,Stable
peak6554,0.824231968,0.214601616,Stable
peak62815,0.824232828,0.180518347,Stable
peak56324,0.824241118,0.177425221,Stable
peak56372,0.824277528,0.155215022,Stable
peak20696,0.824382389,0.123046698,Stable
peak54460,0.824391851,0.188601828,Stable
peak30295,0.824571742,0.192969022,Stable
peak28103,0.824625234,0.091286166,Stable
peak38842,0.824637104,0.22672552,Stable
peak72347,0.824667575,0.136270994,Stable
peak73232,0.824693795,0.174063426,Stable
peak74466,0.824823992,0.117652246,Stable
peak39439,0.824883753,0.152247939,Stable
peak23614,0.824942244,0.130445967,Stable
peak47584,0.824942244,0.130445967,Stable
peak74792,0.824942244,0.130445967,Stable
peak69400,0.82497684,0.225738745,Stable
peak59900,0.825107572,0.260876683,Stable
peak13732,0.825448042,0.106480903,Stable
peak6541,0.825554687,0.166809353,Stable
peak22834,0.825621655,0.170823533,Stable
peak12144,0.825725391,0.267616132,Stable
peak58922,0.825742051,0.163040369,Stable
peak17968,0.825900469,0.225775007,Stable
peak48575,0.826026881,0.120279719,Stable
peak11609,0.826158912,0.152075013,Stable
peak1399,0.826175963,0.237171947,Stable
peak70514,0.826209256,0.150443449,Stable
peak995,0.826259323,0.191097738,Stable
peak6524,0.826276271,0.067594528,Stable
peak22428,0.826320989,0.183322214,Stable
peak57750,0.826344025,0.179659366,Stable
peak40551,0.826350132,0.160888995,Stable
peak3193,0.826395224,0.274948223,Stable
peak43521,0.826402772,0.162187818,Stable
peak75257,0.826447051,0.177312206,Stable
peak32131,0.826452625,0.197500198,Stable
peak15010,0.82658045,0.119708358,Stable
peak3661,0.826590624,0.132427162,Stable
peak29573,0.826612581,0.184153897,Stable
peak49196,0.826612581,0.184153897,Stable
peak72681,0.826939905,0.143136917,Stable
peak62235,0.826982121,0.177970967,Stable
peak66120,0.826982121,0.177970967,Stable
peak36887,0.827178846,0.221312502,Stable
peak46884,0.827468346,0.249651134,Stable
peak10811,0.827484426,0.22139117,Stable
peak20380,0.827622342,0.333996759,Stable
peak66086,0.827673488,0.160667181,Stable
peak29591,0.827745619,0.142565932,Stable
peak70923,0.827808074,0.154790098,Stable
peak70359,0.82803432,0.14933853,Stable
peak9892,0.828053794,0.192100346,Stable
peak67170,0.828061424,0.111788126,Stable
peak18112,0.828137884,0.175534378,Stable
peak5269,0.82842989,0.218146279,Stable
peak16430,0.828437834,0.148304668,Stable
peak35135,0.828474744,0.209716357,Stable
peak14939,0.828547899,0.177885978,Stable
peak39506,0.828563946,0.192174864,Stable
peak44149,0.828563946,0.192174864,Stable
peak47797,0.828563946,0.192174864,Stable
peak5576,0.828582253,0.137358113,Stable
peak37941,0.828610335,0.140371231,Stable
peak69714,0.828724839,0.129528411,Stable
peak61306,0.828729326,0.142109258,Stable
peak67863,0.82876465,0.136714547,Stable
peak47608,0.828791729,0.180410734,Stable
peak34017,0.829189085,0.28557188,Stable
peak71748,0.829311947,0.153190721,Stable
peak1188,0.829334635,0.219803462,Stable
peak32163,0.82935792,0.151600571,Stable
peak46778,0.829440201,0.120774263,Stable
peak20361,0.829508611,0.159191337,Stable
peak25360,0.829685632,0.15149562,Stable
peak70108,0.829703736,0.172534191,Stable
peak69789,0.82976586,0.118656783,Stable
peak1214,0.82988342,0.268417453,Stable
peak26961,0.829884739,0.122713818,Stable
peak63225,0.829884739,0.122713818,Stable
peak38716,0.829966914,0.168584548,Stable
peak69625,0.829966914,0.168584548,Stable
peak66855,0.830215052,0.139209938,Stable
peak29740,0.830305723,0.015849444,Gain
peak52073,0.830367464,0.189801712,Stable
peak51122,0.830439284,0.204693637,Stable
peak69899,0.830502204,0.141586992,Stable
peak4400,0.830650431,0.225293399,Stable
peak12972,0.83066988,0.1815589,Stable
peak20016,0.830701984,0.115027423,Stable
peak51503,0.830721953,0.17314266,Stable
peak61403,0.830721953,0.17314266,Stable
peak31360,0.830737243,0.197442354,Stable
peak22913,0.830855188,0.114705043,Stable
peak48719,0.830999076,0.1700447,Stable
peak51955,0.831088175,0.140945975,Stable
peak53471,0.83112426,0.170762187,Stable
peak69576,0.831210182,0.173806748,Stable
peak48138,0.831242971,0.205278554,Stable
peak20473,0.831256586,0.251402295,Stable
peak75042,0.831398548,0.108505749,Stable
peak13069,0.83140782,0.129192474,Stable
peak44292,0.831448118,0.213509662,Stable
peak13020,0.83173976,0.145543763,Stable
peak67319,0.831786151,0.139612055,Stable
peak8807,0.831970707,0.077124994,Stable
peak70248,0.831991306,0.127244212,Stable
peak74005,0.832119418,0.148734449,Stable
peak71139,0.832303084,0.169239751,Stable
peak22529,0.832510973,0.174716224,Stable
peak66261,0.832510973,0.174716224,Stable
peak39546,0.832637185,0.11432827,Stable
peak29785,0.832670447,0.199944537,Stable
peak33136,0.832670447,0.199944537,Stable
peak24370,0.832791565,0.083896713,Stable
peak45714,0.832880918,0.145773459,Stable
peak1005,0.832955215,0.143487697,Stable
peak9077,0.832971096,0.107207984,Stable
peak28983,0.833009089,0.10940735,Stable
peak32951,0.83307601,0.167229602,Stable
peak21100,0.833125929,0.149195318,Stable
peak5676,0.833164324,0.128962996,Stable
peak44981,0.833196212,0.173140848,Stable
peak12718,0.833293451,0.203062628,Stable
peak68025,0.83337112,0.212476581,Stable
peak9920,0.833394485,0.146617189,Stable
peak57875,0.833463297,0.080958419,Stable
peak32252,0.83364216,0.129336779,Stable
peak55038,0.83364216,0.129336779,Stable
peak65933,0.833721711,0.210139693,Stable
peak43292,0.833750518,0.145852926,Stable
peak5868,0.833813739,0.221592461,Stable
peak74103,0.833937671,0.173947903,Stable
peak69125,0.834034418,0.150056712,Stable
peak58164,0.834147163,0.137020787,Stable
peak53506,0.834170195,0.092305947,Stable
peak46202,0.834441573,0.164270506,Stable
peak75366,0.834882028,0.195930015,Stable
peak18252,0.834932795,0.165658311,Stable
peak67551,0.834938575,0.174821503,Stable
peak29379,0.835059286,0.203875234,Stable
peak5314,0.835121264,0.118841967,Stable
peak69509,0.835222371,0.188303566,Stable
peak19367,0.8352472,0.1579841,Stable
peak16726,0.835300207,0.158905074,Stable
peak1555,0.835344445,0.236540539,Stable
peak12646,0.835428006,0.143898371,Stable
peak40689,0.835467891,0.124981679,Stable
peak2779,0.835564607,0.134724762,Stable
peak18765,0.835658464,0.128862526,Stable
peak8458,0.835695759,0.107967286,Stable
peak5209,0.835700525,0.083580558,Stable
peak32122,0.83570841,0.137332202,Stable
peak40807,0.835799481,0.198275564,Stable
peak71956,0.835992892,0.163237335,Stable
peak61870,0.836198075,0.127341197,Stable
peak36968,0.836201313,0.19954225,Stable
peak48982,0.836386455,0.269816647,Stable
peak54113,0.836431748,0.252438281,Stable
peak10580,0.836642745,0.184824974,Stable
peak11394,0.836757322,0.233307693,Stable
peak26011,0.83676184,0.133023255,Stable
peak67614,0.83676184,0.133023255,Stable
peak49040,0.836764704,0.157792188,Stable
peak69152,0.836765033,0.141522878,Stable
peak42927,0.836884652,0.114549162,Stable
peak51177,0.836927979,0.13649033,Stable
peak10234,0.836981815,0.162879878,Stable
peak71961,0.836981815,0.162879878,Stable
peak15811,0.837021908,0.128454647,Stable
peak51857,0.837021908,0.128454647,Stable
peak45436,0.837037686,0.172455266,Stable
peak71406,0.837037686,0.172455266,Stable
peak34174,0.837081836,0.192631484,Stable
peak26185,0.837110975,0.159814499,Stable
peak47327,0.837145484,0.133644939,Stable
peak56877,0.837173129,0.054212653,Stable
peak18469,0.837237474,0.113209477,Stable
peak70090,0.837251076,0.1987037,Stable
peak21935,0.837257084,0.124040086,Stable
peak21301,0.837334073,0.094494612,Stable
peak1771,0.837388947,0.098709573,Stable
peak65603,0.8374562,0.116259879,Stable
peak54712,0.837529917,0.126746972,Stable
peak35693,0.837670279,0.121830542,Stable
peak38984,0.83801856,0.221331039,Stable
peak17466,0.838066904,0.206459181,Stable
peak57099,0.838277149,0.104673867,Stable
peak4689,0.838302988,0.104683201,Stable
peak2459,0.838323415,0.222044664,Stable
peak28269,0.838431221,0.146082496,Stable
peak12548,0.838572328,0.156178359,Stable
peak31796,0.838692037,0.130477015,Stable
peak47472,0.838722572,0.134081805,Stable
peak21034,0.838729208,0.151044305,Stable
peak74527,0.838787434,0.145571402,Stable
peak16237,0.838788283,0.16260872,Stable
peak55093,0.838853052,0.206417337,Stable
peak14074,0.838856685,0.221888503,Stable
peak5839,0.838864376,0.30546351,Stable
peak7929,0.838946153,0.125419303,Stable
peak55975,0.838986722,0.177050356,Stable
peak36513,0.839066551,0.261754646,Stable
peak10429,0.839125537,0.162476623,Stable
peak17950,0.839125537,0.162476623,Stable
peak19583,0.839236275,0.138753367,Stable
peak68424,0.839246803,0.346949979,Stable
peak66052,0.839254342,0.21374826,Stable
peak32336,0.839257122,0.11972363,Stable
peak6327,0.839309826,0.164255473,Stable
peak21604,0.83945125,0.158365161,Stable
peak59560,0.839481389,0.158056889,Stable
peak3712,0.83950261,0.184936858,Stable
peak35880,0.83950261,0.184936858,Stable
peak43268,0.839658068,0.135005235,Stable
peak62634,0.839684198,0.255693313,Stable
peak35314,0.83974325,0.238313021,Stable
peak68625,0.839764134,0.162015797,Stable
peak56498,0.839838316,0.195904471,Stable
peak55841,0.840052522,0.198051343,Stable
peak65683,0.840330906,0.172254302,Stable
peak40079,0.84034927,0.097434056,Stable
peak45462,0.84034927,0.097434056,Stable
peak26939,0.840420792,0.11904927,Stable
peak27784,0.840552687,0.059887821,Stable
peak73781,0.840566694,0.209308139,Stable
peak26651,0.840575683,0.290870554,Stable
peak3158,0.840577704,0.164193093,Stable
peak61641,0.840629602,0.079504522,Stable
peak3462,0.840953937,0.178863747,Stable
peak25052,0.841019269,0.171301127,Stable
peak63565,0.841054244,0.267172161,Stable
peak3806,0.841111127,0.08101504,Stable
peak43578,0.841126944,0.160350669,Stable
peak41392,0.841203768,0.169646889,Stable
peak36083,0.841387561,0.21868733,Stable
peak64802,0.841432702,0.117732145,Stable
peak17421,0.841456686,0.141936497,Stable
peak24487,0.841577233,0.158830516,Stable
peak52224,0.841602157,0.187511372,Stable
peak56391,0.841859851,0.164641313,Stable
peak60560,0.842089275,0.148988237,Stable
peak45498,0.842282853,0.125919665,Stable
peak70981,0.842285144,0.210750763,Stable
peak34670,0.842337815,0.124092932,Stable
peak39010,0.842391163,0.167629324,Stable
peak43284,0.842391163,0.167629324,Stable
peak17061,0.842403475,0.114591212,Stable
peak426,0.842439705,0.127976277,Stable
peak1546,0.842445259,0.132172989,Stable
peak8770,0.842445259,0.132172989,Stable
peak12815,0.842486792,0.251498053,Stable
peak8022,0.842553069,0.138008941,Stable
peak9068,0.842606662,0.160843039,Stable
peak58281,0.842698222,0.086353543,Stable
peak10273,0.842898708,0.182001354,Stable
peak74169,0.842898708,0.182001354,Stable
peak160,0.842903919,0.145719491,Stable
peak44526,0.843077332,0.162262257,Stable
peak70668,0.843101084,0.169591045,Stable
peak9352,0.843116016,0.226059237,Stable
peak17768,0.843253068,0.152952256,Stable
peak69955,0.843405622,0.101868622,Stable
peak23189,0.843439022,0.144357687,Stable
peak2304,0.843492466,0.221180389,Stable
peak39291,0.843567529,0.14833243,Stable
peak34974,0.843627141,0.113526359,Stable
peak4223,0.843762906,0.137072197,Stable
peak48195,0.843762906,0.137072197,Stable
peak39020,0.84387333,0.122120676,Stable
peak20651,0.843989525,0.144586324,Stable
peak70429,0.844085552,0.12740196,Stable
peak66775,0.844288486,0.149586969,Stable
peak47739,0.8443796,0.194687485,Stable
peak4682,0.844416901,0.157574077,Stable
peak2069,0.844443507,0.187904347,Stable
peak68940,0.844519512,0.102860286,Stable
peak25387,0.8446142,0.229704458,Stable
peak24533,0.84461699,0.095400098,Stable
peak69869,0.844740696,0.204634643,Stable
peak70143,0.844740696,0.204634643,Stable
peak36825,0.844780048,0.116897926,Stable
peak40386,0.844812163,0.159244519,Stable
peak32683,0.844835668,0.137087469,Stable
peak41750,0.845042275,0.197525199,Stable
peak47694,0.84504986,0.163014144,Stable
peak56568,0.845076342,0.129638673,Stable
peak4499,0.845236931,0.209470567,Stable
peak14433,0.845307252,0.184222132,Stable
peak65974,0.845307252,0.184222132,Stable
peak43702,0.845388966,0.12155803,Stable
peak45221,0.845420992,0.124580017,Stable
peak1122,0.845422949,0.210999317,Stable
peak23728,0.845424611,0.247812072,Stable
peak15898,0.845562336,0.181204255,Stable
peak17389,0.845702216,0.088877345,Stable
peak4792,0.845715323,0.244946222,Stable
peak74547,0.84574114,0.157147216,Stable
peak17420,0.84575339,0.095098479,Stable
peak10785,0.845762824,0.182238888,Stable
peak53223,0.845871676,0.194459471,Stable
peak12104,0.845898245,0.1967887,Stable
peak21850,0.846149888,0.06967221,Stable
peak49606,0.846194738,0.181141208,Stable
peak2756,0.846382444,0.19003151,Stable
peak19646,0.846582634,0.09336741,Stable
peak70485,0.846694286,0.114462551,Stable
peak33270,0.846710975,0.185053327,Stable
peak8387,0.846767509,0.169622809,Stable
peak8248,0.846831786,0.137758544,Stable
peak27780,0.84685702,0.209428007,Stable
peak40288,0.846895254,0.175504287,Stable
peak11822,0.846935985,0.158011913,Stable
peak7019,0.847149758,0.215264899,Stable
peak14159,0.847208405,0.313256645,Stable
peak38653,0.847235564,0.194846224,Stable
peak15366,0.847245051,0.159408723,Stable
peak4473,0.847258633,0.121714229,Stable
peak15685,0.847305266,0.161892805,Stable
peak4201,0.847411372,0.131156817,Stable
peak46450,0.847420176,0.125476551,Stable
peak348,0.847472999,0.140963331,Stable
peak32103,0.847472999,0.140963331,Stable
peak22892,0.847583567,0.096245036,Stable
peak38727,0.847645761,0.178990952,Stable
peak63102,0.84783286,0.135141984,Stable
peak1611,0.847844358,0.134982936,Stable
peak35583,0.847879675,0.203104423,Stable
peak38885,0.847879675,0.203104423,Stable
peak72267,0.847879675,0.203104423,Stable
peak61830,0.847948302,0.147333875,Stable
peak48716,0.848079489,0.145531265,Stable
peak50948,0.848392874,0.116069776,Stable
peak1598,0.848422599,0.131071887,Stable
peak65293,0.848422599,0.131071887,Stable
peak21066,0.848479801,0.099074745,Stable
peak4944,0.848532689,0.14815327,Stable
peak28332,0.848615402,0.166294493,Stable
peak20336,0.848662734,0.236384192,Stable
peak68557,0.848723722,0.192690392,Stable
peak8030,0.84889656,0.23421651,Stable
peak5198,0.848961079,0.14771354,Stable
peak15542,0.849153262,0.173039707,Stable
peak57072,0.849229325,0.181322408,Stable
peak45365,0.849359297,0.104043132,Stable
peak19790,0.849369522,0.138126506,Stable
peak20300,0.849369522,0.138126506,Stable
peak48620,0.849369522,0.138126506,Stable
peak58200,0.849369522,0.138126506,Stable
peak49039,0.849507352,0.194787732,Stable
peak75473,0.849634685,0.028317213,Gain
peak44454,0.84966734,0.149285981,Stable
peak24783,0.849683193,0.105794753,Stable
peak62478,0.849738722,0.127158216,Stable
peak9317,0.849875882,0.178413953,Stable
peak61073,0.849876964,0.115833798,Stable
peak48616,0.849922804,0.174494036,Stable
peak72818,0.849968489,0.111613508,Stable
peak57133,0.850073935,0.138285445,Stable
peak72095,0.850105569,0.189194221,Stable
peak44125,0.850118414,0.154278136,Stable
peak59019,0.850120495,0.128329066,Stable
peak17473,0.850171467,0.145987618,Stable
peak50024,0.850171467,0.145987618,Stable
peak56772,0.850171467,0.145987618,Stable
peak25782,0.850223862,0.146693616,Stable
peak32157,0.850242134,0.084365602,Stable
peak70286,0.850264757,0.203888832,Stable
peak6703,0.850280227,0.195910383,Stable
peak50876,0.850287773,0.170350796,Stable
peak64506,0.850403958,0.155521406,Stable
peak71988,0.850436675,0.176802996,Stable
peak1664,0.85052741,0.236636836,Stable
peak11752,0.850675947,0.123071444,Stable
peak38111,0.850745551,0.155059809,Stable
peak39746,0.850759039,0.14391395,Stable
peak31140,0.850869963,0.132176464,Stable
peak72658,0.850938956,0.142408116,Stable
peak39533,0.851039136,0.169929044,Stable
peak43214,0.851246084,0.147419313,Stable
peak14512,0.851312181,0.166567778,Stable
peak43240,0.851425177,0.152951744,Stable
peak44533,0.851425177,0.152951744,Stable
peak38947,0.851485311,0.238240227,Stable
peak17824,0.851566693,0.13919286,Stable
peak57257,0.851773722,0.142944792,Stable
peak38734,0.851813616,0.126071254,Stable
peak70680,0.852013654,0.188304482,Stable
peak37711,0.852074305,0.178993149,Stable
peak65704,0.852242114,0.148623962,Stable
peak25333,0.852404666,0.129792733,Stable
peak41827,0.852549524,0.153164822,Stable
peak38676,0.852615214,0.153540386,Stable
peak53552,0.852615214,0.153540386,Stable
peak11129,0.852654201,0.213783938,Stable
peak51934,0.852742998,0.155811225,Stable
peak9755,0.85289506,0.135472193,Stable
peak25558,0.85289506,0.135472193,Stable
peak38020,0.852930926,0.18114663,Stable
peak27266,0.852941489,0.111724368,Stable
peak10871,0.853064611,0.171567848,Stable
peak40699,0.85311724,0.184931908,Stable
peak66444,0.853130601,0.192079106,Stable
peak32568,0.853146687,0.135779837,Stable
peak58101,0.853174937,0.176837088,Stable
peak1628,0.853185354,0.117863582,Stable
peak36833,0.853281872,0.240831258,Stable
peak1590,0.853546584,0.199876908,Stable
peak22501,0.853666743,0.141581051,Stable
peak66883,0.853715337,0.141149956,Stable
peak53389,0.853741005,0.25434517,Stable
peak13050,0.853776511,0.092971598,Stable
peak46291,0.85380623,0.175059808,Stable
peak4790,0.85383563,0.07516966,Stable
peak65244,0.85385215,0.130501471,Stable
peak71212,0.853869059,0.125319679,Stable
peak19046,0.853956162,0.193592923,Stable
peak61561,0.853956162,0.193592923,Stable
peak40927,0.854085932,0.103923239,Stable
peak74915,0.854130032,0.15332588,Stable
peak5413,0.854302644,0.151018463,Stable
peak65656,0.854321992,0.143366331,Stable
peak35356,0.854322434,0.16744194,Stable
peak60384,0.854344952,0.254677235,Stable
peak41943,0.854382185,0.189634152,Stable
peak10823,0.854504352,0.138967827,Stable
peak27571,0.854547825,0.153352516,Stable
peak30357,0.854547825,0.153352516,Stable
peak69721,0.854725196,0.198623516,Stable
peak67333,0.854743561,0.21472155,Stable
peak54509,0.854759951,0.157117833,Stable
peak5720,0.854835423,0.15031407,Stable
peak31936,0.854851172,0.110501598,Stable
peak39740,0.854883136,0.123889321,Stable
peak63299,0.854985638,0.135497788,Stable
peak54556,0.855079156,0.16179486,Stable
peak103,0.855102423,0.238428793,Stable
peak1356,0.8551342,0.162285343,Stable
peak17630,0.8551342,0.162285343,Stable
peak26988,0.855218492,0.166269089,Stable
peak67777,0.855267077,0.127457768,Stable
peak17253,0.855285044,0.120232352,Stable
peak5608,0.855290477,0.10442219,Stable
peak17067,0.855312692,0.253172185,Stable
peak36763,0.855392225,0.141896967,Stable
peak42135,0.855392225,0.141896967,Stable
peak70831,0.855588569,0.20457394,Stable
peak10332,0.855657746,0.158138229,Stable
peak35141,0.855657746,0.158138229,Stable
peak53086,0.85566008,0.102437052,Stable
peak42822,0.855685318,0.12294479,Stable
peak16621,0.855811486,0.221986771,Stable
peak125,0.85581444,0.2244852,Stable
peak73365,0.855825437,0.109589951,Stable
peak51906,0.855894654,0.397567523,Stable
peak29602,0.856129994,0.17089706,Stable
peak41318,0.856252373,0.079484951,Stable
peak56196,0.856386752,0.080772131,Stable
peak4674,0.856409534,0.05927859,Stable
peak4596,0.856810752,0.08577595,Stable
peak52256,0.85684074,0.121279433,Stable
peak46305,0.857169518,0.179269509,Stable
peak7853,0.857303177,0.210494134,Stable
peak57996,0.857303177,0.210494134,Stable
peak31494,0.857390788,0.173588786,Stable
peak36387,0.857390788,0.173588786,Stable
peak63,0.857412739,0.149036439,Stable
peak30230,0.857637476,0.169843499,Stable
peak52873,0.857700366,0.11274477,Stable
peak38843,0.857718229,0.189180247,Stable
peak64789,0.857749596,0.149984683,Stable
peak46457,0.857784393,0.078879617,Stable
peak70022,0.857818042,0.170359062,Stable
peak27472,0.857910405,0.143915009,Stable
peak36788,0.85804609,0.140135625,Stable
peak66825,0.858093301,0.069968097,Stable
peak49876,0.858185331,0.213536323,Stable
peak7281,0.858226123,0.158319202,Stable
peak3108,0.858291943,0.152215653,Stable
peak17717,0.858359815,0.16647906,Stable
peak75026,0.858393417,0.095872687,Stable
peak40985,0.85853425,0.123823162,Stable
peak48119,0.85853425,0.123823162,Stable
peak9372,0.858594416,0.231371583,Stable
peak56603,0.858594416,0.231371583,Stable
peak33563,0.858608386,0.137992669,Stable
